date,id,content,user,place_id,reply_count,like_count,retweet_count,retweeted_tweet
2019-11-29 18:27:23+00:00,1200481397997223936,"Greta Thunberg is being taught to Swedish children as part of a course about “religious knowledge,” with kids being asked to mock her opponents.

https://t.co/ssLOQrFsF8",PrisonPlanet,,228,1361,527,
2019-11-29 09:19:30+00:00,1200343518478315526,Greta Thunberg named author of the year for compilation book of speeches https://t.co/ExTT1RyNtJ,SkyNews,,598,817,170,
2019-11-29 00:35:08+00:00,1200211556413427712,"Who is Greta Thunberg, the #FridaysForFuture activist? https://t.co/8SaNOruRFB",BBCWorld,,236,912,173,
2019-11-28 05:12:00+00:00,1199918842807345153,"Former Top Gear presenter Jeremy Clarkson has lashed out at 16-year-old climate activist Greta Thunberg, saying she's to blame for children no longer being interested in cars. https://t.co/8aJrtoVSA9",SBSNews,,679,2144,251,
2019-11-26 23:28:14+00:00,1199469944993222657,@blythesobrien There are gonna be ups &amp; downs with the numbers in the coming weeks. Don’t ever lose hope. Greta Thunberg was one lone girl in front of parliament just over a year ago - a year later it was a movement. Just keep sharing the positive message #SaveAnneWithAnE #renewannewithane,jmbeveridge,,36,560,284,
2019-11-23 07:58:15+00:00,1198148743608119296,"Wtf???  Why for gods sake? 

Biased BBC News - Greta Thunberg to guest edit Radio 4's Today programme https://t.co/U16nUmU1cL",PatWilliams1944,,182,322,125,
2019-11-23 01:16:13+00:00,1198047569995280385,Greta Thunberg to guest edit Radio 4's Today programme https://t.co/gjXshcTZzh,BBCNews,,890,1151,211,
2019-11-23 00:04:04+00:00,1198029411599052805,Greta Thunberg to guest edit BBC Radio 4's Today programme https://t.co/NESKqgve0G,guardianeco,,16,405,121,
2019-11-22 00:43:00+00:00,1197676819798880256,Is Greta Thunberg actually a time traveler sent from the future to save us? That's what some are thinking after seeing this photo from 1898 https://t.co/2VR8vgbzRY,nowthisnews,,191,2861,776,
2019-11-21 22:23:00+00:00,1197641587511021568,Is Greta Thunberg actually a time traveler sent from the future to save us? That's what some are thinking after seeing this photo from 1898 https://t.co/089E9WBGIC,nowthisnews,,114,1493,386,
2019-11-21 11:28:29+00:00,1197476874198405121,greta thunberg.... thank u https://t.co/NKqrIj1xHX,seanbeegee,,122,56864,6304,
2019-11-21 08:00:04+00:00,1197424425181818880,I feel like Greta Thunberg skipping school on Friday’s! #DeadUploadDay https://t.co/F1XnJMMx0x,KEEMSTAR,,56,4374,329,
2019-11-21 05:45:29+00:00,1197390556999106560,"After seeing a photograph from the 1898 Klondike Gold Rush, people online began theorizing that Greta Thunberg is a time-traveler. https://t.co/DTWcobZhfL",HuffPost,,107,1023,246,
2019-11-20 20:16:38+00:00,1197247400982671360,"Emirates boss says he took too long to accept climate crisis

“I quite like Extinction Rebellion and Greta Thunberg for having brought a real focus to the issue; a focus on the fact that we are not doing enough at the speed we should be”

#aviation #auspol https://t.co/HyTkQZQnaw",ClimateGuardia,,8,233,128,
2019-11-20 17:20:14+00:00,1197203007575859200,“the haters are as active as ever” - greta thunberg (2019),CaucasianJames,,11,6045,419,
2019-11-19 20:20:51+00:00,1196886072694849537,120-year-old photo sparks Greta Thunberg conspiracy theories https://t.co/YdBkbLInYH https://t.co/aN1Kxseskd,nypost,,317,1519,470,
2019-11-19 15:26:41+00:00,1196812043418034177,"In other news, Greta Thunberg is a time traveller.

(Three children operating rocker at a gold mine on Dominion Creek, Yukon Territory, ca. 1898).

https://t.co/dshFRD8hI2 https://t.co/19tkXkLH9e",PrisonPlanet,,387,3575,846,
2019-11-19 00:43:47+00:00,1196589852457701376,People are dying. Entire ecosystems are collapsing. We are at the beginning of a mass extinction and you can talk about money and fairy tales of eternal economic growth. How dare you - Greta Thunberg https://t.co/59Rvld9vqz,MaheshNBhatt,,58,1965,249,
2019-11-18 09:52:19+00:00,1196365509031268352,"""Every family needs their own Greta.""

UK's Prince Harry praised climate activist Greta Thunberg when he took to the stage at an awards ceremony in London on Sunday (November 17). https://t.co/iTEYCBYZSw",euronews,,607,843,222,
2019-11-17 16:59:00+00:00,1196110499001188352,"""The bile thrown at Greta Thunberg is motivated by one thing alone: this incredibly intelligent, eloquent, and compassionate 16-year-old has terrified some of the most hateful and reactionary so-called 'grown ups' on earth,""

#ActOnClimate #ClimateCrisis https://t.co/MQqGBBN4up",PaulEDawson,,8,331,174,
2019-11-16 19:49:40+00:00,1195791063622926337,"Waited until #Greta Thunberg left North America to do this. 

What  Rebel Media did when she was in Edmonton was worse than despicable, it was dangerous. 

Check these images, esp the 2nd.       1/ https://t.co/VZSF3gZ2Dj",Garossino,,70,717,320,
2019-11-14 17:34:59+00:00,1195032391263358976,"There is something morally repugnant about the modern green movement. Well-off eco-activists like Greta Thunberg campaign for less economic growth even though three billion human beings still live in dire poverty. That is a pretty dreadful thing to do.

Brendan O’Neill on Sky: https://t.co/Rq7Ap0IaoL",spikedonline,,41,953,311,
2019-11-13 18:31:26+00:00,1194684209044086785,"Climate activist Greta Thunberg will sail back across the Atlantic today. The journey will take 2+ weeks.

Her catamaran leaves no carbon footprint — it's powered completely by hydro generators + solar panels. ☀️⛵️ https://t.co/BTeVvzW4nJ",ajplus,,102,1184,243,
2019-11-13 18:02:15+00:00,1194676864524181516,Waiting for Adam Schiff to call Greta Thunberg to the stand,JackPosobiec,,68,720,134,
2019-11-13 17:45:01+00:00,1194672528943435776,Impeachment Committee Calls First Star Witness Greta Thunberg https://t.co/5bVsO4jywE,TheBabylonBee,,82,3787,562,
2019-11-13 10:07:50+00:00,1194557475955060736,"Climate activist Greta Thunberg will sail from the US to a UN climate summit in Spain by hitching a ride with two sailing YouTubers 

https://t.co/rPOUDAeTt8",BBCWorld,,183,972,178,
2019-11-13 02:40:07+00:00,1194444803351691264,"Greta Thunberg will sail to Spain, where she hopes to arrive in time for the next round of U.N.-sponsored climate talks https://t.co/357CXikvU5",nytimes,,661,12587,1559,
2019-11-13 01:38:45+00:00,1194429361148981253,Who will get the warmer greeting in the PM’s office: Greta Thunberg or Jason Kenney? Where is the declaration of an economic emergency in Alberta — as opposed to the sanctimonious declaration of a climate emergency in Parliament? #ableg  https://t.co/0AnaeBCc6q,katy_merrifield,,209,457,161,
2019-11-12 23:58:00+00:00,1194404004383666182,"We believe #GretaThunberg should be TIME Magazine's Person of the Year for her fearlessly speaking truth to power on the climate crisis. She has organized and galvanized, igniting a climate revolution in her wake ✊🌎 @Change
https://t.co/noOP1skIfF",WomenintheWorld,,34,563,168,
2019-11-12 23:21:20+00:00,1194394779603406848,Greta Thunberg leaves US with simple climate crisis message: vote https://t.co/gn2bCUH5IH,guardian,,156,6363,1327,
2019-11-12 18:30:00+00:00,1194321461324009472,'We must become warriors for the climate' - Jane Fonda accepts the Glamour's Woman of the Year Award on behalf of Greta Thunberg https://t.co/jk9Bi1f70u,Independent,,181,13180,2944,
2019-11-12 10:50:20+00:00,1194205781002014720,"“Hillary Clinton is wrong to say that people who criticise Greta Thunberg are scared of her. In fact some of us are scared FOR her. We’re worried that cynical adults like Hillary are using this fragile girl to push their crazy, fearful eco-agenda.”

Brendan O’Neill on LBC: https://t.co/3mhVQl6lqm",spikedonline,,87,2678,613,
2019-11-11 16:30:02+00:00,1193928885014016004,Greta Thunberg Mural Equipped With Laser Eyes That Shoot At SUVs https://t.co/gnIOodxRpH,TheBabylonBee,,388,16123,3284,
2019-11-11 01:45:47+00:00,1193706354764058624,"Looking forward to meeting Greta Thunberg tomorrow! @glamourmag @ExtinctionR @BirdLife_News @DavidSuzukiFDN 
 No One Is Too Small to Make a Difference: https://t.co/oW7ZGfYCYC",MargaretAtwood,,11,1185,128,
2019-11-10 20:01:36+00:00,1193619738192175104,"In non-election news - She Speaks is published this week! It’s an anthology of women’s speeches from Boudicca to Greta Thunberg inc Emmeline Pankhurst, Julia Gillard, Lupita Nyong’o, Malala Yousafzai, Ellen DeGeneres, Barbara Castle &amp; many more @AtlanticBooks https://t.co/i4xFKOhYmE",YvetteCooperMP,,43,998,202,
2019-11-10 18:21:14+00:00,1193594478193446913,"The San Fran mural of Greta Thunberg is likely to need 700 cans of spray paint to complete -- which is a lot for a movement that regularly encourages people not to use deodorant or dry shampoo. 
https://t.co/N8vzphNcWs",emzanotti,,91,1568,299,
2019-11-10 09:32:48+00:00,1193461493611847680,"You know these terrible things the Tories &amp; the mainstream media pump out about Mr Corbyn?

Look in a history book

Similar things were said about
Mahatma Gandhi
Martin Luther King
Nelson Mandela

See what some say about Greta Thunberg

IT HAPPENS WHEN YOU CHALLENGE THE POWERFUL",TomLondon6,,68,3184,1370,
2019-11-10 06:01:08+00:00,1193408226773078017,Teen climate activist Greta Thunberg is getting a huge mural in downtown San Francisco https://t.co/9yVrPzoX2U https://t.co/zqgNMLKHJx,CNN,,1103,2576,308,
2019-11-09 23:13:00+00:00,1193305517575327745,"The more I see her, the more I can see the leadership qualities growing in her.

While in Charlotte, N.C., Greta Thunberg reacted perfectly to a heckler who tried to interrupt her speech. https://t.co/4gksh2x8l0",RedTRaccoon,,79,3922,1009,
2019-11-09 18:57:40+00:00,1193241261320343553,yo greta thunberg is sending a fantastic message but the church of individualism is still really fuckin weird,lackingsaint,,38,4691,396,
2019-11-09 17:50:00+00:00,1193224230156025857,A massive mural of Greta Thunberg will debut in San Francisco next week https://t.co/TyzKDQqkoV,TIME,,89,876,169,
2019-11-09 17:37:26+00:00,1193221068053303296,"Just as we suspected, climate youth puppet Greta Thunberg is controlled by George Soros – https://t.co/NumPvl6YVI https://t.co/t9wq9DMzdK",Franktmcveety,,68,571,381,
2019-11-09 15:59:00+00:00,1193196296464547840,"""The bile thrown at Greta Thunberg is motivated by one thing alone: this incredibly intelligent, eloquent, and compassionate 16-year-old has terrified some of the most hateful and reactionary so-called 'grown ups' on earth,""

#ActOnClimate #ClimateCrisis https://t.co/MQqGBBN4up",PaulEDawson,,13,325,180,
2019-11-09 06:01:06+00:00,1193045832884539393,Teen climate activist Greta Thunberg is getting a huge mural in downtown San Francisco https://t.co/NNOUukg0ZL https://t.co/px8ksltWhk,CNN,,5945,6355,882,
2019-11-09 05:11:05+00:00,1193033243240599553,"WATCH: Greta Thunberg speaks to hundreds of students during a climate strike in Charlotte, North Carolina: ""Humanity is now standing at a crossroads ... I think the tipping point we're all waiting for is when we the people will truly realize what we can accomplish together."" https://t.co/HeYofOH75M",NBCNews,,153,1947,469,
2019-11-09 03:12:39+00:00,1193003440655536128,"The Bay Area has many murals, with images of everyone from Robin Williams to Nipsey Hussle gracing its buildings.

Now, there's a new name to add to that list: Greta Thunberg. https://t.co/aYvcyez0tK",CNN,,1115,6435,701,
2019-11-07 21:36:44+00:00,1192556514554322945,"Not saying it's raining hard in Sheffield but I've just seen Greta Thunberg go past my house in a yacht holding up a sign that reads: I TOLD YOU SO.

#floods",Midgetgems26,,14,718,170,
2019-11-07 20:30:59+00:00,1192539970172604416,"""Using kids to push a political agenda is a way of avoiding criticism. If you even gently suggest that what Greta Thunberg is saying isn't 100% true, you're met with a tsunami of people saying 'how dare you bully her?'.""

@toadmeister on Last Orders: https://t.co/pHld5wNSid https://t.co/EOGYT5fCMG",spikedonline,,72,819,290,
2019-11-07 03:49:32+00:00,1192287944716906499,"Bring Me The Horizon @bmthofficial's @olobersyko on bold new track ‘Ludens’, ""hero"" Greta Thunberg, and why they may never make another album again https://t.co/evjb7EKZjD",NME,,14,1315,273,
2019-11-06 18:31:11+00:00,1192147431619739649,"greta thunberg...we found your car 🤭😋

'69 Camaro fitted with a 7.0 liter 4 cam engine from Mercury Racing. Reminds you of a 4 rotor, but with bigger balls 😈 https://t.co/CzyC6yzgV0",Earlsimxx,,12,509,149,
2019-11-06 12:16:14+00:00,1192053074757423104,Welcome to the Creepy Obsession with Greta Thunberg Hall Of Fame https://t.co/ukAGr1cOwo,Halalcoholism,,58,1450,180,
2019-11-05 20:33:08+00:00,1191815732562145281,A trend in Tel Aviv workplace cafeterias - photos of a judgemental Greta Thunberg next to disposable utensils. Here is #1: https://t.co/8Zk93RfZ5s,AllisonKSommer,,314,4330,979,
2019-11-05 11:31:34+00:00,1191679442831237120,"""Come with me if you want to live"" - Greta Thunberg",Fred_Delicious,,5,1403,130,
2019-11-04 18:00:36+00:00,1191414960808747009,"Multi-millionaire Tony Blair says Jeremy Corbyn going after mega-rich tax dodgers is morally equivalent to Donald Trump scapegoating immigrants. 

Tune in next week, when Tony Blair compares Greta Thunberg's demonisation of fossil fuel companies to Hitler. https://t.co/m8hOO4xqHU",OwenPaintbrush,,147,1476,599,
2019-11-04 14:42:33+00:00,1191365120540082178,Dick Lindzen's words will be remembered for centuries. Greta Thunberg's doomsday propaganda will be forgotten as soon as it doesn't happen.,EcoSenseNow,,74,1910,945,
2019-11-04 13:56:39+00:00,1191353566767828993,"Imagine your life being so vacuous, you have time to make an official complaint about someone doing an impression of Greta Thunberg. https://t.co/MrJp6CWR2z",PrisonPlanet,,94,1365,173,
2019-11-03 23:46:47+00:00,1191139693812944897,"Greta Thunberg is calling on Facebook to censor those who criticize her. 

If not, she says she will quit the platform.

It’s a shame she is turning into a radical leftist so quickly.

Usually leftists don’t want to get rid of the 1st Amendment until college!",DanielTurnerPTF,,129,1846,373,
2019-11-03 03:01:39+00:00,1190826342503321600,"Dear Greta Thunberg: Thank you for visiting 🇨🇦 (nonstop). Will you now to go to Russia, China and India where the worst polluting is done? Or are you just on the free gravy train that the Liberals and my taxes pay you?
don’t you think your efforts should be directed elsewhere?",themadsloth,,58,1120,321,
2019-11-03 01:32:06+00:00,1190803807405510657,"ICYMI: Greta Thunberg turned down a major environmental prize.

""It is a huge honor,"" she said. ""But the climate movement does not need any more awards. What we need is for our politicians … to start listening to the current, best available science."" https://t.co/Ikp8TN5H1R",NPR,,58,3274,529,
2019-11-02 22:09:10+00:00,1190752736716963846,The reason I had to speak out about Tomi Lahren calling Greta Thunberg names on my pinned tweet is because most people don't know how much courage it takes to speak in front of Millions with Asperger's. I know exactly &amp; that's why Greta is my Hero who gives ME courage to speak.,HanianEmpress,,61,1073,293,
2019-11-02 21:55:19+00:00,1190749253309784064,"Leonardo DiCaprio

“There are few times in human history where voices are amplified at such pivotal moments and in such transformational ways – but #GretaThunberg has become a leader of our time""

#ClimateCrisis
#ClimateEmergency
#EcologicalBreakdown

https://t.co/dWrHozG3o9",ProfStrachan,,20,969,332,
2019-11-02 21:13:00+00:00,1190738601878798337,"Leonardo DiCaprio met up with climate activist Greta Thunberg this week, calling the 16-year-old ‘a leader of our time.’ The two have committed to supporting one another in the fight to address the climate crisis. https://t.co/WLG1PFrcuF",nowthisnews,,28,1049,154,
2019-11-02 19:00:43+00:00,1190705312673730561,"Greta Thunberg was up for a Nobel Piece Prize for her work.

You got fired twice for your work.

Who is the true little turd here?",tonyposnanski,,132,6224,628,
2019-11-02 18:19:47+00:00,1190695011412856832,"Leonardo DiCaprio calls Greta Thunberg ""a leader of our time"" https://t.co/sS8qWxMv3q https://t.co/Vy9dvteVnG",CBSNews,,185,1501,197,
2019-11-02 16:48:24+00:00,1190672012374675456,"If I was to call Tomi Lahren, who is a grown woman, a   t u r d I'd lose my account. Yet Tomi can call Greta Thunberg, who is a teenager, that horrible word and keep tweeting as if nothing was wrong.

That's such a double standard @Jack.
Please do something about it.",HanianEmpress,,117,1708,837,
2019-11-02 16:37:56+00:00,1190669378704031744,"Leonardo Di Caprio celebrates Greta Thunberg as a ""leader of our time"", in an Instagram post which has been liked almost four million times

https://t.co/EpgveGS5bQ",BBCNews,,223,1471,241,
2019-11-02 10:41:52+00:00,1190579771354169344,"Greta Thunberg: How dare you?
Greta Thungerg: *In Delhi* Where are you?",BhaavnaArora,,33,1729,206,
2019-11-02 03:27:14+00:00,1190470395637510144,Did Greta Thunberg ask Leonardo DiCaprio about his private jet addiction? https://t.co/IiPpgKhGUC,BreitbartNews,,525,1555,420,
2019-11-02 02:49:06+00:00,1190460796645629952,"“There are few times in human history where voices are amplified at such pivotal moments and in such transformational ways but Greta Thunberg has become a leader of our time,” DiCaprio wrote on Instagram. 

#OneVoice1
#OneVoice1ClimateChange
https://t.co/IRaslkvdpy",LoveDetroit00,,21,481,221,
2019-11-02 02:09:00+00:00,1190450704831303680,"Hollywood A-lister Leonard DiCaprio has met Swedish teen activist Greta Thunberg in California – forming the climate saving dream team
https://t.co/62Z9lZXCEG",SBSNews,,98,856,200,
2019-11-01 19:01:12+00:00,1190343048737112064,LIVE: Activist Greta Thunberg joins protesters in climate strike at Los Angeles City Hall. https://t.co/y5RiIQwhKQ,ABC,,145,572,206,
2019-11-01 18:02:12+00:00,1190328199353208836,"If Greta Thunberg was black and from Oakland, and missing this much school, Kamala Harris would have both her parents arrested and prosecuted.",redsteeze,,19,758,140,
2019-11-01 16:35:19+00:00,1190306335226761219,"Greta Thunberg: Meeting with Trump would be a ""waste of time, really"" https://t.co/oUH22BsBHu",thedailybeast,,53,722,131,
2019-11-01 03:47:01+00:00,1190112984757981190,Greta Thunberg is 16 years old.  You're 32.  You're literally twice her age.  What a disgusting creep @scrowder is. 🤮 https://t.co/v9zDmmVmg5,Joshua4Congress,"Place(id='2dbbd1540f814343', fullName='Tacoma, WA', name='Tacoma', type='city', country='United States', countryCode='US')",36,1355,152,
2019-10-31 14:13:55+00:00,1189908362999291904,Climate activist Greta Thunberg has threatened to quit Facebook if the social media platform refuses to silence her critics. https://t.co/1dcY01aVl6,BreitbartNews,,3307,1803,753,
2019-10-31 10:58:00+00:00,1189859056950956034,Greta Thunberg Calls on Facebook to Censor Her Critics https://t.co/2A0miGEPQa,BreitbartLondon,,422,239,161,
2019-10-31 05:18:02+00:00,1189773503903473664,"Swedish environmental activist Greta Thunberg declined a major environmental prize. ""It is a huge honor,"" she said, ""but the climate movement does not need any more awards. What we need is for our politicians … to start listening.""
https://t.co/XaOyGJsTwK",NPR,,49,3161,546,
2019-10-30 23:42:46+00:00,1189689130642530304,"Teen climate activist Greta Thunberg said on Instagram that she was awarded the 2019 Nordic Council Environment Prize but declined to accept it because ""the climate movement does not need any more awards,"" and called on Nordic countries to take more action https://t.co/R4vOqWVlNf",CNN,,125,835,152,
2019-10-30 18:50:07+00:00,1189615483038900224,"Teen climate activist Greta Thunberg said on Instagram that she was awarded the 2019 Nordic Council Environment Prize but declined to accept it because ""the climate movement does not need any more awards,"" and called on Nordic countries to take more action https://t.co/arAOTjTQhk",CNN,,115,818,149,
2019-10-30 17:03:05+00:00,1189588547654864896,"Activist Greta Thunberg has turned down a major environmental prize.

""It is a huge honor,"" she said. ""But the climate movement does not need any more awards. What we need is for our politicians…to start listening to the current, best available science.""
https://t.co/6IftIrmxGR",NPR,,61,3967,770,
2019-10-30 15:31:39+00:00,1189565534725128194,"Greta Thunberg rejects environmental prize, saying: ""The climate doesn’t need awards"" https://t.co/jfByETN950",washingtonpost,,356,3229,648,
2019-10-30 13:50:05+00:00,1189539976725389312,"Teen climate activist Greta Thunberg said on Instagram that she was awarded the 2019 Nordic Council Environment Prize but declined to accept it because ""the climate movement does not need any more awards,"" and called on Nordic countries to take more action https://t.co/wjB3rp4Ra2",CNN,,152,1343,240,
2019-10-30 11:46:02+00:00,1189508759082668032,"Greta Thunberg has declined an environmental prize, saying ""the climate movement does not need any more prizes."" https://t.co/EZciWivxPz",NBCNews,,63,792,178,
2019-10-30 11:15:03+00:00,1189500962005757954,"""The climate movement does not need any more awards""

Greta Thunberg rejects Nordic Council environmental award 

https://t.co/9bjZoCeixL",BBCNews,,245,2080,415,
2019-10-30 10:40:27+00:00,1189492255142371333,Greta Thunberg rejects Nordic Council environmental award https://t.co/IAK6nsTaDf,BBCWorld,,204,1422,331,
2019-10-30 06:48:28+00:00,1189433874163609601,"Teen climate activist Greta Thunberg said on Instagram that she was awarded the 2019 Nordic Council Environment Prize but declined to accept it because ""the climate movement does not need any more awards,"" and called on Nordic countries to take more action https://t.co/AvlQDuGebG",CNN,,110,1652,312,
2019-10-30 05:01:04+00:00,1189406845552791553,"Teen climate activist Greta Thunberg said on Instagram that she was awarded the 2019 Nordic Council Environment Prize but declined to accept it because ""the climate movement does not need any more awards,"" and called on Nordic countries to take more action https://t.co/TfL0YIhEOH",CNN,,120,2331,361,
2019-10-30 02:55:00+00:00,1189375117756944385,"Science, not awards. This is what 16-year-old Greta Thunberg has to say after she turned down an award for her efforts to advance the climate movement. 

READ: https://t.co/XVVKPkLSXV https://t.co/MUo3FfBM6J",ABSCBNNews,,10,1212,280,
2019-10-30 00:11:03+00:00,1189333860921888773,"Teen climate activist Greta Thunberg said on Instagram that she was awarded the 2019 Nordic Council Environment Prize but declined to accept it because ""the climate movement does not need any more awards,"" and called on Nordic countries to take more action https://t.co/n7gB92qSFJ",CNN,,326,6014,924,
2019-10-29 22:35:54+00:00,1189309915891941378,'The climate doesn't need awards': Greta Thunberg declines environmental prize https://t.co/7KfZCkAolK,guardian,,285,11567,2382,
2019-10-29 22:30:50+00:00,1189308641121312769,The people that say Greta Thunberg shouldn't weigh into the climate debate because she isn't a scientist are the same ones who refuse to listen to the scientists.,JustinAHorwitz,,25,4282,757,
2019-10-29 22:24:32+00:00,1189307055317880833,'The climate doesn't need awards': Greta Thunberg declines environmental prize https://t.co/QzIVkju3r7,guardianeco,,22,980,345,
2019-10-29 10:35:18+00:00,1189128569605091328,"Greta Thunberg urges millions of followers to go vegan

So called Environmentalists will disown her now 😂🤣😂

https://t.co/bmbIJXIDZN",desimojito,,70,1807,498,
2019-10-27 01:03:00+00:00,1188259768512573440,Watch this 9-year-old Indigenous singer get the crowd fired up before Greta Thunberg's speech to climate protesters in Canada https://t.co/TccYBjOPtu,nowthisnews,,12,775,203,
2019-10-26 08:01:56+00:00,1188002809846722560,"Greta Thunberg is a hero.

When the people of the future look back on this time, Donald Trump will be seen as a Hitleresque monster and Greta Thunberg will be a modern day Joan of Arc.",UROCKlive1,,13,700,182,
2019-10-26 00:51:03+00:00,1187894375071666177,"To the fifteen kids suing the Canadian government for their lack of a future , we as Canadians should sue each of their parents for neglect and mental abuse . As well as suing Greta Thunberg for election interference . Her parents as as well .",FreefallWhalen,"Place(id='53504716d445dcad', fullName='Calgary, Alberta', name='Calgary', type='city', country='Canada', countryCode='CA')",50,542,169,
2019-10-25 23:03:13+00:00,1187867235479707650,"""We are a wave of change, and together, we are unstoppable,"" Swedish activist Greta Thunberg said during her speech at the climate strike in Vancouver.

READ MORE: https://t.co/QSWIQ7xDJk https://t.co/sA2ye2sjkB",globalnews,,194,300,132,
2019-10-25 21:26:30+00:00,1187842895862104064,LIVE: Climate activist Greta Thunberg delivers her speech at the Vancouver climate strike rally. https://t.co/ozMAHd2gyv,cbcnewsbc,,40,482,147,
2019-10-25 20:45:02+00:00,1187832461142773761,"More of this!

Amazing climate strike in Vancouver with Greta Thunberg today.

 https://t.co/Z89IBgFVsB",JoshuaPHilll,,169,30018,4583,
2019-10-25 19:29:21+00:00,1187813416154599424,"Greta Thunberg attends a climate strike in Vancouver, B.C., on Friday, October 25, 2019. (Ben Nelms for @CBCVancouver ) #climatestrikecanada #GretaThunberg #climatestrike https://t.co/m7LrI4TGuR",Ben_Nelms,,31,491,183,
2019-10-25 19:27:17+00:00,1187812896492965888,"Activist Greta Thunberg attends 'post-election climate strike' in Vancouver
https://t.co/1QWcTxXFtQ https://t.co/kUWDiScEb6",CP24,,186,1310,514,
2019-10-25 19:10:04+00:00,1187808564297031680,"Climate activist Greta Thunberg is being honored in a very small way. A new species of beetle has been named after the Swedish teen. ""Nelloptodes gretae"" is pale yellow and gold, and measures just 0.79 millimeters. https://t.co/ufBqKygNkX",CNN,,196,1650,233,
2019-10-25 18:34:07+00:00,1187799517745184768,"Edmonton: holds its largest-ever climate rally when Greta Thunberg visits.
Vancouver: hold my kombucha",markusoff,,21,636,122,
2019-10-25 17:02:03+00:00,1187776344781778944,"In fairness to Greta she really is fighting a just cause. I wouldn’t expect her 2 be nice &amp; sober given d immensity of conflict she’s currently into. She deserves no less than be loud, rude &amp; fierce &amp; we ought 2 suppor her. Greta Thunberg. Why? Do u have some other Greta n mind?",ZeeAlontoAdiong,,59,5340,796,
2019-10-25 16:23:00+00:00,1187766521352863744,"Swedish climate activist Greta Thunberg is expected to attend a rally in downtown Vancouver on Friday, an event billed as a post-election demonstration to push Canadian leaders to take action on the climate crisis.
https://t.co/r7otOEulug",cbcnewsbc,,118,551,157,
2019-10-25 15:03:15+00:00,1187746448424755203,"Strange world we live in where the likes of Meghan Markle &amp; Greta Thunberg can spend their time lecturing us on how to lead our lives, but if we dare criticise or challenge them, we're 'bullies'.",piersmorgan,,2422,29739,3641,
2019-10-25 14:23:42+00:00,1187736494448005122,Teenage climate activist Greta Thunberg issued a rallying cry against Facebook and said she may quit the social media platform due to its failure to address the abuse that is frequently leveled against her. https://t.co/XQY1W0PPti,HuffPost,,161,1451,309,
2019-10-25 13:03:00+00:00,1187716186835804160,Watch this 9-year-old Indigenous singer get the crowd fired up before Greta Thunberg's speech to climate protesters in Canada https://t.co/DUsaCE2rAA,nowthisnews,,51,2781,523,
2019-10-25 12:46:13+00:00,1187711963016630272,Greta Thunberg: New beetle named after climate activist https://t.co/rwcDPTizgr,BBCWorld,,136,832,213,
2019-10-25 12:31:08+00:00,1187708169407074305,"Climate activist Greta Thunberg has a tiny new namesake. London's Natural History Museum says that a minute species of beetle is being named ""Nelloptodes gretae"" in honor of the 16-year-old Swede. https://t.co/Oyyf8SqHza",AP,,99,676,142,
2019-10-25 07:10:53+00:00,1187627575360798720,"Greta Thunberg: ""Planet's on fire, here's the science.""

Conservatives: ""Brainwashed pawn!"" 

Imaginary 4-year old: ""Don't cancel the Brexit vote I was 17 years away from casting!""

Conservatives: ""What a hilarious and bold free thinker precociously grasping the issues. """,DmitryOpines,"Place(id='c3a6437e1b1a726d', fullName='Geneva, Switzerland', name='Geneva', type='city', country='Switzerland', countryCode='CH')",22,986,186,
2019-10-24 16:45:19+00:00,1187409749102514176,"1. YouTube is altering its search results to promote Greta Thunberg, the Swedish child actor who attacks only western countries for fossil fuel use, but never China or OPEC. Here's proof — you can replicate this experiment yourself... https://t.co/XqzypJkjRh",ezralevant,"Place(id='3797791ff9c0e4c6', fullName='Toronto, Ontario', name='Toronto', type='city', country='Canada', countryCode='CA')",380,3126,1156,
2019-10-23 05:33:00+00:00,1186878165018263552,Watch this 9-year-old Indigenous singer get the crowd fired up before Greta Thunberg's speech to climate protesters in Canada https://t.co/oNBheEHNwy,nowthisnews,,17,1397,306,
2019-10-22 23:55:00+00:00,1186793104050753536,Watch this 9-year-old Indigenous singer get the crowd fired up before Greta Thunberg's speech to climate protesters in Canada https://t.co/W3qMlbhfo5,nowthisnews,,13,557,157,
2019-10-22 12:17:19+00:00,1186617525871792129,"A mural of eco-activist Greta Thunberg was defaced in Edmonton, Alberta, with the vandal telling Thunberg to stop lecturing him on how to live his life.

https://t.co/uLtmEY6KEZ",PrisonPlanet,,111,1487,307,
2019-10-22 09:38:14+00:00,1186577492137697281,"Shamima Begum is trending after Lawyers presenting new evidence, trying to get her home. The far right are massive hypocrites by claiming at 15 she was old enough to know what’s she’s doing but Greta Thunberg at 16 is a child and shouldn’t be allowed to speak. #Transparent",mettlesome_teri,,225,2029,515,
2019-10-22 00:39:00+00:00,1186441789210800129,Watch this 9-year-old Indigenous singer get the crowd fired up before Greta Thunberg's speech to climate protesters in Canada https://t.co/JvmSdI8O8y,nowthisnews,,28,1839,461,
2019-10-21 21:04:07+00:00,1186387713110499328,Remember Greta Thunberg? That was less than a month ago.,michaelmalice,,183,1634,127,
